Time: 3/20:41:31 Arduino 0: 
Time: 3/20:41:32 Arduino 0: 0: 252.07,1: 229.22,2: 215.16,3: 203.55,4: 192.30,5: 183.16,6: 176.84
Time: 3/20:41:42 Arduino 0: 0: 252.07,1: 245.74,2: 238.71,3: 229.57,4: 221.84,5: 214.10,6: 204.26
Time: 3/20:41:42 Arduino 0: 0: 255.23,1: 247.85,2: 239.06,3: 231.68,4: 221.84,5: 213.75,6: 206.72
Time: 3/20:41:42 Arduino 0: 0: 258.05,1: 250.31,2: 241.88,3: 232.03,4: 224.30,5: 214.80,6: 205.66
Time: 3/20:41:42 Arduino 0: 0: 261.21,1: 253.13,2: 243.63,3: 235.20,4: 224.65,5: 216.56,6: 207.77
Time: 3/20:41:42 Arduino 0: 0: 263.67,1: 255.94,2: 245.74,3: 235.90,4: 227.46,5: 216.56,6: 208.48
Time: 3/20:41:42 Arduino 0: 0: 267.19,1: 257.34,2: 248.20,3: 238.36,4: 227.46,5: 219.38,6: 208.48
Time: 3/20:41:42 Arduino 0: 0: 269.65,1: 260.86,2: 249.61,3: 240.12,4: 230.63,5: 219.38,6: 211.64
Time: 3/20:41:42 Arduino 0: 0: 273.16,1: 262.97,2: 253.13,3: 241.52,4: 231.68,5: 222.19,6: 210.94
Time: 3/20:41:42 Arduino 0: 0: 275.63,1: 265.43,2: 254.18,3: 244.69,4: 233.09,5: 222.54,6: 214.10
Time: 3/20:41:42 Arduino 0: 0: 278.44,1: 267.54,2: 256.99,3: 245.39,4: 235.90,5: 225.00,6: 213.75
Time: 3/20:41:42 Arduino 0: 0: 280.90,1: 270.35,2: 258.40,3: 248.55,4: 236.25,5: 226.41,6: 216.21
Time: 3/20:41:43 Arduino 0: 0: 283.01,1: 273.16,2: 261.21,3: 249.26,4: 239.41,5: 227.11,6: 217.27
Time: 3/20:41:43 Arduino 0: 0: 285.82,1: 274.22,2: 263.32,3: 252.07,4: 239.77,5: 230.27,6: 218.32
Time: 3/20:41:43 Arduino 0: 0: 288.28,1: 277.73,2: 264.38,3: 253.48,4: 242.58,5: 230.27,6: 220.78
Time: 3/20:41:43 Arduino 0: 0: 288.98,1: 277.73,2: 266.48,3: 254.53,4: 242.93,5: 233.09,6: 220.43
Time: 3/20:41:43 Arduino 0: 0: 288.98,1: 278.09,2: 265.78,3: 255.94,4: 243.98,5: 232.38,6: 223.24
Time: 3/20:41:43 Arduino 0: 0: 288.28,1: 277.73,2: 266.84,3: 254.88,4: 244.69,5: 234.14,6: 222.19
Time: 3/20:41:43 Arduino 0: 0: 287.58,1: 277.73,2: 265.78,3: 256.29,4: 243.98,5: 234.14,6: 223.95
Time: 3/20:41:43 Arduino 0: 0: 287.58,1: 278.09,2: 266.48,3: 255.59,4: 245.74,5: 234.14,6: 223.59
Time: 3/20:41:43 Arduino 0: 0: 284.41,1: 273.16,2: 263.32,3: 254.53,4: 242.93,5: 234.14,6: 223.24
Time: 3/20:41:43 Arduino 0: 0: 262.97,1: 257.70,2: 251.37,3: 245.04,4: 238.36,5: 228.87,6: 220.78
Time: 3/20:41:43 Arduino 0: 0: 252.77,1: 249.26,2: 245.39,3: 239.41,4: 232.38,5: 226.76,6: 216.91
Time: 3/20:41:43 Arduino 0: 0: 251.72,1: 248.20,2: 241.52,3: 236.60,4: 230.27,5: 222.54,6: 216.56
Time: 3/20:41:43 Arduino 0: 0: 252.07,1: 246.09,2: 241.17,3: 233.79,4: 227.81,5: 221.48,6: 212.70
Time: 3/20:41:43 Arduino 0: 0: 251.72,1: 246.45,2: 239.06,3: 233.79,4: 226.05,5: 219.02,6: 212.70
Time: 3/20:41:44 Arduino 0: 0: 252.07,1: 246.45,2: 239.77,3: 232.03,4: 226.41,5: 218.32,6: 210.59
Time: 3/20:41:44 Arduino 0: 0: 252.07,1: 245.74,2: 239.06,3: 232.73,4: 224.30,5: 217.97,6: 210.59
Time: 3/20:41:44 Arduino 0: 0: 252.42,1: 246.09,2: 238.71,3: 231.33,4: 225.35,5: 216.56,6: 209.88
Time: 3/20:41:44 Arduino 0: 0: 252.07,1: 245.39,2: 239.06,3: 231.68,4: 223.24,5: 217.27,6: 208.48
Time: 3/20:41:44 Arduino 0: 0: 252.42,1: 246.45,2: 238.01,3: 231.33,4: 224.30,5: 215.51,6: 209.53
Time: 3/20:41:44 Arduino 0: 0: 252.77,1: 245.74,2: 239.41,3: 230.98,4: 223.24,5: 216.91,6: 207.42
Time: 3/20:41:44 Arduino 0: 0: 252.42,1: 246.09,2: 238.01,3: 231.68,4: 223.24,5: 215.16,6: 208.83
Time: 3/20:41:44 Arduino 0: 0: 251.72,1: 245.74,2: 239.06,3: 230.27,4: 223.59,5: 215.86,6: 207.07
Time: 3/20:41:44 Arduino 0: 0: 252.07,1: 245.74,2: 238.01,3: 231.68,4: 222.19,5: 215.16,6: 208.13
Time: 3/20:41:44 Arduino 0: 0: 252.42,1: 245.74,2: 238.36,3: 230.27,4: 223.59,5: 214.45,6: 207.07
Time: 3/20:41:44 Arduino 0: 0: 251.72,1: 245.39,2: 238.71,3: 230.98,4: 222.19,5: 215.51,6: 206.72
Time: 3/20:41:44 Arduino 0: 0: 252.07,1: 245.74,2: 237.66,3: 230.27,4: 223.24,5: 213.75,6: 207.77
Time: 3/20:41:44 Arduino 0: 0: 252.07,1: 245.04,2: 238.71,3: 230.27,4: 222.19,5: 215.51,6: 206.02
Time: 3/20:41:45 Arduino 0: 0: 252.42,1: 246.09,2: 237.66,3: 230.98,4: 222.54,5: 213.75,6: 207.77
Time: 3/20:41:45 Arduino 0: 0: 252.07,1: 245.04,2: 238.71,3: 229.57,4: 222.54,5: 214.80,6: 205.66
Time: 3/20:41:45 Arduino 0: 0: 252.77,1: 245.39,2: 237.30,3: 230.98,4: 221.84,5: 214.10,6: 207.07
Time: 3/20:41:45 Arduino 0: 0: 252.42,1: 245.74,2: 238.36,3: 229.57,4: 222.89,5: 214.10,6: 206.02
Time: 3/20:41:45 Arduino 0: 0: 252.07,1: 244.69,2: 238.01,3: 230.98,4: 221.48,5: 214.80,6: 206.37
Time: 3/20:41:45 Arduino 0: 0: 252.07,1: 245.74,2: 237.66,3: 229.92,4: 222.89,5: 213.40,6: 206.72
Time: 3/20:41:45 Arduino 0: 0: 252.42,1: 245.04,2: 238.36,3: 230.27,4: 221.48,5: 214.80,6: 205.31
Time: 3/20:41:45 Arduino 0: 0: 252.07,1: 245.39,2: 236.95,3: 230.63,4: 222.54,5: 213.40,6: 207.07
Time: 3/20:41:45 Arduino 0: 0: 252.07,1: 245.04,2: 238.36,3: 229.22,4: 221.84,5: 214.80,6: 205.31
Time: 3/20:41:45 Arduino 0: 0: 252.42,1: 246.09,2: 237.30,3: 230.98,4: 221.84,5: 213.75,6: 206.72
Time: 3/20:41:45 Arduino 0: 0: 252.07,1: 245.39,2: 238.36,3: 229.57,4: 222.89,5: 214.10,6: 205.31
Time: 3/20:41:45 Arduino 0: 0: 252.42,1: 245.04,2: 237.66,3: 230.63,4: 221.13,5: 214.10,6: 206.37
Time: 3/20:41:45 Arduino 0: 0: 251.72,1: 245.74,2: 237.66,3: 229.57,4: 222.89,5: 213.40,6: 206.02
Time: 3/20:41:45 Arduino 0: 0: 252.42,1: 245.04,2: 238.01,3: 230.27,4: 221.13,5: 214.45,6: 205.31
Time: 3/20:41:46 Arduino 0: 0: 252.42,1: 245.39,2: 236.95,3: 229.92,4: 222.19,5: 213.05,6: 206.72
Time: 3/20:41:46 Arduino 0: 0: 252.42,1: 244.69,2: 238.36,3: 229.57,4: 221.48,5: 214.45,6: 204.61
Time: 3/20:41:46 Arduino 0: 0: 252.07,1: 245.39,2: 236.95,3: 230.63,4: 221.84,5: 213.05,6: 206.72
Time: 3/20:41:46 Arduino 0: 0: 252.77,1: 245.39,2: 238.36,3: 229.57,4: 222.54,5: 214.10,6: 204.96
Time: 3/20:41:46 Arduino 0: 0: 252.42,1: 245.04,2: 237.30,3: 230.63,4: 221.13,5: 213.75,6: 206.02
Time: 3/20:41:46 Arduino 0: 0: 252.42,1: 245.74,2: 238.01,3: 229.22,4: 222.54,5: 213.05,6: 205.31
Time: 3/20:41:46 Arduino 0: 0: 252.42,1: 245.39,2: 238.01,3: 230.27,4: 221.13,5: 214.10,6: 205.31
Time: 3/20:41:46 Arduino 0: 0: 252.42,1: 245.74,2: 236.95,3: 229.92,4: 222.54,5: 212.70,6: 206.37
Time: 3/20:41:46 Arduino 0: 0: 252.42,1: 244.69,2: 238.36,3: 229.92,4: 221.48,5: 214.45,6: 204.61
Time: 3/20:41:46 Arduino 0: 0: 252.07,1: 245.39,2: 236.95,3: 230.27,4: 221.84,5: 213.05,6: 206.37
Time: 3/20:41:46 Arduino 0: 0: 252.42,1: 245.04,2: 238.01,3: 229.22,4: 222.19,5: 214.10,6: 204.96
